MiniDOT Logger Concatenated Data File
Sensor:             7450-149332
Concatenation Date: 2022May13 17:12:34 AKDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at pressure: 993.79 (mbar)

            Unix Timestamp,               UTC_Date_&_Time,          Alaska Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1652455320,           2022-05-13 15:22:00,           2022-05-13 07:22:00,      3.510000,     20.285000,          0.044000,                     0.496444,      0.918000
                1652455380,           2022-05-13 15:23:00,           2022-05-13 07:23:00,      3.510000,     20.285000,          0.043000,                     0.485161,      0.918000
                1652455440,           2022-05-13 15:24:00,           2022-05-13 07:24:00,      3.510000,     20.285000,          0.044000,                     0.496444,      0.918000
                1652455500,           2022-05-13 15:25:00,           2022-05-13 07:25:00,      3.510000,     20.293000,          0.043000,                     0.485238,      0.918000
                1652455560,           2022-05-13 15:26:00,           2022-05-13 07:26:00,      3.510000,     20.276000,          0.044000,                     0.496356,      0.918000
                1652455620,           2022-05-13 15:27:00,           2022-05-13 07:27:00,      3.510000,     20.276000,          0.044000,                     0.496356,      0.918000
                1652455680,           2022-05-13 15:28:00,           2022-05-13 07:28:00,      3.510000,     20.276000,          0.044000,                     0.496356,      0.918000
                1652455740,           2022-05-13 15:29:00,           2022-05-13 07:29:00,      3.510000,     20.293000,          0.044000,                     0.496523,      0.918000
                1652455800,           2022-05-13 15:30:00,           2022-05-13 07:30:00,      3.510000,     20.276000,          0.044000,                     0.496356,      0.918000
                1652455860,           2022-05-13 15:31:00,           2022-05-13 07:31:00,      3.510000,     20.276000,          0.043000,                     0.485075,      0.918000
                1652455920,           2022-05-13 15:32:00,           2022-05-13 07:32:00,      3.510000,     20.276000,          0.044000,                     0.496356,      0.918000
                1652455980,           2022-05-13 15:33:00,           2022-05-13 07:33:00,      3.510000,     20.259000,          0.043000,                     0.484912,      0.918000
                1652456040,           2022-05-13 15:34:00,           2022-05-13 07:34:00,      3.510000,     20.301000,          0.044000,                     0.496602,      0.918000
                1652456100,           2022-05-13 15:35:00,           2022-05-13 07:35:00,      3.510000,     20.276000,          0.044000,                     0.496356,      0.918000
                1652456160,           2022-05-13 15:36:00,           2022-05-13 07:36:00,      3.510000,     20.268000,          0.044000,                     0.496277,      0.918000
                1652456220,           2022-05-13 15:37:00,           2022-05-13 07:37:00,      3.510000,     20.285000,          0.044000,                     0.496444,      0.918000
                1652456280,           2022-05-13 15:38:00,           2022-05-13 07:38:00,      3.510000,     20.268000,          0.044000,                     0.496277,      0.918000
                1652456340,           2022-05-13 15:39:00,           2022-05-13 07:39:00,      3.510000,     20.276000,          0.044000,                     0.496356,      0.918000
                1652456400,           2022-05-13 15:40:00,           2022-05-13 07:40:00,      3.510000,     20.276000,          0.043000,                     0.485075,      0.918000
                1652456460,           2022-05-13 15:41:00,           2022-05-13 07:41:00,      3.510000,     20.276000,          0.044000,                     0.496356,      0.918000
                1652456520,           2022-05-13 15:42:00,           2022-05-13 07:42:00,      3.510000,     20.276000,          0.043000,                     0.485075,      0.918000
                1652456580,           2022-05-13 15:43:00,           2022-05-13 07:43:00,      3.510000,     20.268000,          0.043000,                     0.484998,      0.918000
                1652456640,           2022-05-13 15:44:00,           2022-05-13 07:44:00,      3.510000,     20.268000,          0.043000,                     0.484998,      0.918000
                1652456700,           2022-05-13 15:45:00,           2022-05-13 07:45:00,      3.510000,     20.259000,          0.043000,                     0.484912,      0.918000
                1652456760,           2022-05-13 15:46:00,           2022-05-13 07:46:00,      3.510000,     20.259000,          0.044000,                     0.496189,      0.918000
                1652456820,           2022-05-13 15:47:00,           2022-05-13 07:47:00,      3.510000,     20.243000,          0.044000,                     0.496031,      0.918000
                1652456880,           2022-05-13 15:48:00,           2022-05-13 07:48:00,      3.510000,     20.259000,          0.044000,                     0.496189,      0.918000
                1652456940,           2022-05-13 15:49:00,           2022-05-13 07:49:00,      3.510000,     20.276000,          0.043000,                     0.485075,      0.918000
                1652457000,           2022-05-13 15:50:00,           2022-05-13 07:50:00,      3.510000,     20.268000,          0.044000,                     0.496277,      0.918000
